Date,Air_Temp,Humidity,Wind_Speed,Wind_Direction
2020-04-04,-7.9,74.1,12.3,69.2
2020-04-05,-5.8,88.7,16.7,125.3
2020-04-06,-1.1,71,17.1,280.2
2020-04-07,-0.6,66,15.3,9.3
2020-04-08,0,45.4,11,245.4
2020-04-09,4.3,52.4,13.3,187
2020-04-10,0.2,79,16.2,8.2
2020-04-11,-5.5,66.9,18.9,4.5
2020-04-12,-5.8,67,16.3,335.2
2020-04-13,-2.5,55.7,10.5,265
2020-04-14,2.9,74.6,17.1,336.2
2020-04-15,-0.7,82,19.3,342.8
2020-04-16,3,51.4,6.2,213.5
2020-04-17,7.7,51.5,22,318
2020-04-18,1.8,77.5,15.1,349.3
2020-04-19,7.9,46.4,10.2,319.4
2020-04-20,12.7,32.5,17.3,281
2020-04-21,14.1,29.3,25,290.4
2020-04-22,9,49.7,12.3,149.9
2020-04-23,7.3,52,9.5,351.1
2020-04-24,9,37,12.1,257.5
2020-04-25,9.7,35.4,15.2,216.1
2020-04-26,10.1,28.8,20.1,274.5
2020-04-27,9.7,34.1,18,262.6
2020-04-28,10.2,31.2,16.7,276
2020-04-29,14.2,36.2,15,181.6
2020-04-30,12.2,50.5,17.6,282.9
2020-05-01,8.7,49.1,7.7,65.9
2020-05-02,11.1,37.4,11.8,175.2
2020-05-03,8.5,56.8,17.6,311.3
2020-05-04,4.2,77.7,19.2,301.9
2020-05-05,8.6,57.3,11.1,161.3
2020-05-06,9.2,58.2,14.9,147.1
2020-05-07,10.5,62.5,12.3,326.3
2020-05-08,6.9,76.5,23.9,345.5
2020-05-09,6.9,57,15.6,24
2020-05-10,3.7,62.4,16.5,133
2020-05-11,4,52,15.4,162.7
2020-05-12,5.8,44.8,20.1,150.1
2020-05-13,7.8,46.3,7.8,228.2
2020-05-14,9.9,42.9,21.9,357.8
2020-05-15,10,51,10.9,160.8
2020-05-16,13.8,41.4,11.2,228.7
2020-05-17,15,39.8,8.1,184.5
2020-05-18,14,53.3,11.7,91.8
2020-05-19,10.9,71.5,13.9,344.8
2020-05-20,9.4,85,10.7,3.5
2020-05-21,5.7,90.3,25.5,322.6
2020-05-22,4.3,90.3,9.6,327.1
2020-05-23,9.2,66.9,10.2,295.7
2020-05-24,13.8,46.7,8.1,260.2
2020-05-25,14.9,44,12,243.9
2020-05-26,11,60.1,18.3,340.4
2020-05-27,10.7,46.4,11.5,345.7
2020-05-28,13,46,15,142.6
2020-05-29,15.1,50.4,10.2,43.3
2020-05-30,18.5,51,20,141.7
2020-05-31,14.6,79,17.2,242
2020-06-01,12.5,56.6,14.5,335.6
2020-06-02,14.9,40.9,10,232.7
2020-06-03,13.2,39.1,15,324.7
2020-06-04,11,44.3,8.8,2.9
2020-06-05,11.8,61.2,13.5,189.7
2020-06-06,13.6,69.5,13.6,108.5
2020-06-07,8.9,84,27.5,319.5
2020-06-08,10.8,65.9,15,190.9
2020-06-09,12.7,45.4,14,269
2020-06-10,17,34.8,15.2,275.5
2020-06-11,18,37.9,14.1,237.3
2020-06-12,18.9,47.5,14.9,195.9
2020-06-13,15.6,67.5,14.1,323.6
2020-06-14,14.3,58.7,13.1,294.8
2020-06-15,14.7,39.5,16.5,268.3
2020-06-16,13.9,46.5,13.9,343.8
2020-06-17,11.8,75.4,23,331.6
2020-06-18,11.9,73.7,12.1,12.6
2020-06-19,15.3,60.5,12.6,322
2020-06-20,17.9,60.3,8.7,94.4
2020-06-21,16.4,70.3,12.5,18.2
2020-06-22,18.1,60,9.1,186.1
2020-06-23,19.3,52.9,7.6,202.9
2020-06-24,15.3,80.1,11.3,345.6
2020-06-25,17.6,62.1,10.3,146.6
2020-06-26,18,57.9,14,124.5
2020-06-27,13.3,75.4,16.3,8.8
2020-06-28,10.7,83.4,20.9,344.7
2020-06-29,12.8,77,19.1,356.4
2020-06-30,11.8,91.8,20.4,349.6
2020-07-01,14.5,62.8,15.8,260.7
2020-07-02,15.8,44.3,17.2,249.3
2020-07-03,17.2,45.4,10.8,196.1
2020-07-04,15.1,57.2,17.8,322.8
2020-07-05,14.7,60.5,9.1,72.8
2020-07-06,16.8,61.3,13.4,169.2
2020-07-07,13.5,78.8,16.5,0.7
2020-07-08,13.4,75.8,27.2,313.2
2020-07-09,15.8,66.7,13.1,226.1
2020-07-10,17,57.8,13.5,109.5
2020-07-11,18.6,49.7,14,180
2020-07-12,16.2,55.9,13.9,15
2020-07-13,14.3,47,11.1,309.4
2020-07-14,17.3,37.1,15.6,275
2020-07-15,17.9,51.4,11.7,52
2020-07-16,18.8,60.6,15.9,197.5
2020-07-17,16.6,63.6,13.7,29.4
2020-07-18,16.6,55.2,9.5,164.9
2020-07-19,15.8,72.6,10.6,110.1
2020-07-20,17.6,60.2,10.7,100.5
2020-07-21,19.3,63.5,12,177.2
2020-07-22,19.8,72.4,13.3,27.1
2020-07-23,17.9,81.2,10.5,21.6
2020-07-24,13.5,83.4,12.8,
2020-07-25,14.5,62.2,8.6,
2020-07-26,17.1,56.5,7.9,
2020-07-27,20.1,56.9,15.8,171.6
2020-07-28,22.8,57.4,10.4,46.2
2020-07-29,21.9,74.6,14.3,10
2020-07-30,21.6,75.5,11.8,34.4
2020-07-31,22,71.6,17.4,134.4
2020-08-01,21.4,64.3,17.5,166.4
2020-08-02,22.4,60.7,13,157.8
2020-08-03,20.6,57.3,15.5,264
2020-08-04,18.9,56,10.7,114.4
2020-08-05,21.7,49.5,13.7,166.2
2020-08-06,21.9,44,11.7,222.8
2020-08-07,15.1,57,21.9,296.1
2020-08-08,15.7,48.6,17.2,279
2020-08-09,14.9,42.8,13.4,278.1
2020-08-10,19.4,42,20.1,306.9
2020-08-11,16.4,62.8,14.2,185
2020-08-12,14.2,61.2,18.8,23.9
2020-08-13,15.1,47.8,12.9,265.5
2020-08-14,16.3,45.3,11.6,270.2
2020-08-15,18.8,50.8,10.8,134.3
2020-08-16,21.9,42.5,11.5,179.1
2020-08-17,23.7,39.6,16.5,310.9
2020-08-18,25.3,35.2,10.8,239.4
2020-08-19,19.8,51.7,15.6,11.8
2020-08-20,19.8,65.4,13.2,355
2020-08-21,19,59.3,13.7,169.4
2020-08-22,18.7,43.4,15.8,308.4
2020-08-23,15.8,53.4,8,22.6
2020-08-24,17.8,53,14.8,75.4
2020-08-25,16.3,55,12.1,39.7
2020-08-26,16.1,54.8,8.2,106.7
2020-08-27,14.2,63,13.3,9.7
2020-08-28,17.6,47.2,9.5,175.9
2020-08-29,12.1,62.1,17.7,259.6
2020-08-30,11.9,54.5,9.2,325.5
2020-08-31,13.6,47,13.3,210.9
2020-09-01,17.8,42.1,11.5,330.3
2020-09-02,13.8,60.5,19.8,313.8
2020-09-03,14.4,55.8,9.1,8
2020-09-04,17,51.1,10.7,157.4
2020-09-05,19.5,48.2,12.4,0.2
2020-09-06,10.9,80.1,12.7,20.5
2020-09-07,6.2,76.8,17.5,337.9
2020-09-08,10.6,60.8,14.7,299.4
2020-09-09,14.8,56,6.4,168.5
2020-09-10,16.7,50.5,4.6,199.8
2020-09-11,17.8,50.5,10.4,215.5
2020-09-12,12.8,71.2,17,131.2
2020-09-13,10.6,65.8,15.7,12.3
2020-09-14,7.9,84.5,13.8,343.2
2020-09-15,8.9,78.5,9.3,19.3
2020-09-16,12.2,68.6,11.6,159.6
2020-09-17,13.6,63.8,11.8,146.4
2020-09-18,13.3,70.7,6.4,146.2
2020-09-19,15.7,59.6,9.4,279.9
2020-09-20,15,57.6,14,357.1
2020-09-21,13.2,55.6,8.6,297.5
2020-09-22,10.8,65,12,136.9
2020-09-23,13.2,55.8,10.5,210.8
2020-09-24,15.5,35.6,21.8,269.5
2020-09-25,11.9,40.3,11.4,230.8
2020-09-26,11.3,41.6,19.6,289.8
2020-09-27,11.7,30.8,16.8,270.9
2020-09-28,15.8,39,18.9,246.4
2020-09-29,13.9,56.8,16.6,14
2020-09-30,10.3,46.9,8.2,57.6
2020-10-01,11.9,53,11,178.1
2020-10-02,12.5,58.5,10.8,357.1
2020-10-03,12.6,57.7,10.2,181.8
2020-10-04,14.8,57.2,11.9,358.7
2020-10-05,15.1,56.5,16.1,266.6
2020-10-06,12.8,55,11.1,84.5
2020-10-07,10.4,56.3,11.2,147.8
2020-10-08,9.9,60.7,15,112.3
2020-10-09,7.5,73.5,14,161.8
2020-10-10,14.4,41.1,18.9,217.5
2020-10-11,8,40.8,16,298.4
2020-10-12,2.8,77.7,11,330.7
2020-10-13,0.7,81,13.5,38.8
2020-10-14,1.2,79.4,12.4,344.6
2020-10-15,1,71,12,331.1
2020-10-16,-0.6,81.5,16,56.7
2020-10-17,-5.9,69.7,18,350.7
2020-10-18,-7.8,80.4,14.6,150
2020-10-19,-5.6,87.7,19.1,162.9
2020-10-20,-1.6,72.6,13.5,235.5
2020-10-21,-4.8,83.7,23.7,5.4
2020-10-22,-9.3,79.3,9.2,48.1
2020-10-23,-10.1,85.4,15.3,103
2020-10-24,-12.3,73.8,11.1,344.3
2020-10-25,-10,61.3,8.7,205.5
2020-10-26,0.6,58,8.6,171
2020-10-27,9.1,49.4,24.6,287.8
2020-10-28,1.9,90,9.6,176
2020-10-29,1.7,81.9,10.3,36.3
2020-10-30,6.2,65.1,23.6,258.7
2020-10-31,2.4,55.5,13.5,233.5
2020-11-01,9.1,39.6,14.2,220.8
2020-11-02,14.6,27,15.7,240
2020-11-03,13,25.6,13.3,247.9
2020-11-04,10.7,49.2,18.7,189.6
2020-11-05,8.1,70,20.2,242.7
2020-11-06,1.4,79.9,9.5,120.3
2020-11-07,-2.6,87,31.5,352.1
2020-11-08,-9,71.7,39,343.5
2020-11-09,-5.1,62.2,11.3,204.6
2020-11-10,-1.9,83.1,24,319.1
2020-11-11,-9.9,76.6,14.9,307.2
2020-11-12,-4.8,56.3,8.9,233.8
2020-11-13,-2.3,60.2,6.4,4
2020-11-14,-1.9,64.7,13.8,310.1
2020-11-15,-1.8,51.4,11.2,258.9
2020-11-16,0.2,50.7,8.1,190.7
2020-11-17,-0.4,84.1,15.2,163.1
2020-11-18,-5.1,86.8,12.5,34.2
2020-11-19,-10.6,82.7,11.2,61.1
2020-11-20,-4.7,67.6,11,201.8
2020-11-21,0.4,51.3,12.7,254.4
2020-11-22,-4.4,67.4,5.7,187.8
2020-11-23,-2.1,65.3,11,52.9
2020-11-24,-1,63.8,9.8,204.4
2020-11-25,-1.3,64.4,13.5,303.9
2020-11-26,0.3,60.4,19,237.9
2020-11-27,6.4,39.5,9.4,215.1
2020-11-28,-0.6,59.1,20.4,294.6
2020-11-29,-0.1,46.2,12.9,247
2020-11-30,3.1,39.4,16.1,319.4
2020-12-01,-0.4,46.9,13,229.8
2020-12-02,1.5,51.5,4.1,331.8
2020-12-03,6.1,43.8,11.6,295
2020-12-04,7.2,39.2,11.1,282.5
2020-12-05,5.9,35.1,10.4,210.3
2020-12-06,8.5,27.3,21.6,270.1
2020-12-07,9.1,38.5,12.1,243.5
2020-12-08,6,61.5,13.8,268.2
2020-12-09,-0.8,90.2,6.7,349.9
2020-12-10,-6.6,79.2,8.7,356.6
2020-12-11,-8.4,90.1,14,164.3
2020-12-12,-8.5,78.4,17.9,320.4
2020-12-13,-16.3,82.2,16.8,135.8
2020-12-14,-8.2,71.7,10.7,209.2
2020-12-15,-0.9,54.2,10.6,216
2020-12-16,1.7,47.9,13.8,240.1
2020-12-17,-1.8,68.4,16.9,344.7
2020-12-18,-4.2,70.2,14,179.4
2020-12-19,3,39.9,21.2,265.2
2020-12-20,2.8,46.2,20.1,272.1
2020-12-21,-0.5,58.8,14.1,151.8
2020-12-22,-6.7,86.4,23.5,344.7
2020-12-23,-5.2,60.9,17.8,236.8
2020-12-24,4.2,33.5,18.8,259.5
2020-12-25,-3.2,64.4,9.8,355.9
2020-12-26,-5.4,85.2,14.5,1.1
2020-12-27,-8.8,89.7,8.1,182.2
2020-12-28,-6.5,71.1,6.9,247.7
2020-12-29,-9.2,70.9,5.3,211.7
2020-12-30,-1.7,53.1,5.2,213.5
2020-12-31,-4.5,74.7,7.2,202.8
2021-01-01,-0.1,58.3,11.2,202.3
2021-01-02,3,49.5,12.5,222.2
2021-01-03,2.2,49,19.5,283.7
2021-01-04,-0.9,57.9,13.2,230.1
2021-01-05,0.4,60.1,15.6,221.9
2021-01-06,-0.2,61.6,8,245.7
2021-01-07,-3.5,65.2,4.7,359.2
2021-01-08,-8.7,69.6,4.8,70.2
2021-01-09,-6.2,61.8,6,185.4
2021-01-10,2,48.4,21.7,271.9
2021-01-11,4.3,42.6,15.7,215.9
2021-01-12,2.9,55,9.1,163.1
2021-01-13,2.5,52.6,26.6,265.4
2021-01-14,-2.1,43.6,18,233.2
2021-01-15,1.9,47.5,24.1,259.5
2021-01-16,2.3,38.8,15.9,243.4
2021-01-17,1.7,57,17.8,290.8
2021-01-18,0.1,57.5,13.4,330.6
2021-01-19,1,45.2,17.1,241.9
2021-01-20,-2.3,53.6,13.5,323.5
2021-01-21,-5.1,57.8,9.6,303.1
2021-01-22,-7.9,64.5,7.2,328.3
2021-01-23,-10,69.1,12,188.1
2021-01-24,-15.1,85,12.3,156.6
2021-01-25,-15.2,85,17.1,154.7
2021-01-26,-14.7,85.5,13.5,162.1
2021-01-27,-12.7,87.1,8.1,59.8
2021-01-28,-14.6,83.8,9.9,126.4
2021-01-29,-11.8,78.5,8.3,187.3
2021-01-30,-8.6,69.1,6,179.9
2021-01-31,-3.8,70.4,5.5,0.9
2021-02-01,-3.7,76.4,7.9,356.9
2021-02-02,-10.6,84.6,15.5,11.9
2021-02-03,-14.7,79,8.8,23.8
2021-02-04,-7.5,74.8,12.5,312.7
2021-02-05,-16.6,83.1,14.4,83.5
2021-02-06,-21.6,75.5,13.4,66.8
2021-02-07,-25.9,76.2,10.8,157.9
2021-02-08,-25.9,72.2,11.7,355.3
2021-02-09,-26.8,65.4,10.5,345.3
2021-02-10,-27.5,63,12.4,351.7
2021-02-11,-27.7,65.8,13.1,322.1
2021-02-12,-20.4,68.6,13.4,354.6
2021-02-13,-21.2,71.7,12.9,154.1
2021-02-14,-24.3,74.7,21.4,168
2021-02-15,-20.9,75.3,10.7,167.1
2021-02-16,-12.1,78.3,7.6,33.9
2021-02-17,-8.8,68.4,13,315.8
2021-02-18,-8.8,62.6,11.1,203.9
2021-02-19,0.2,38.2,22.3,274.7
2021-02-20,-0.2,34.8,24.2,267.1
2021-02-21,4.1,39.3,23,253
2021-02-22,3.7,60,20.3,285.6
2021-02-23,-1.7,71.3,12.1,312.8
2021-02-24,-2.9,51.5,13.2,238.9
2021-02-25,0.8,34.8,20.8,275.4
2021-02-26,-6.3,65.7,19.1,2.7
2021-02-27,-10.2,74.4,10.6,174.5
2021-02-28,1.9,42.8,23.4,254
2021-03-01,5.8,43,20.3,243.3
2021-03-02,2.4,57.5,8.8,204.9
2021-03-03,2.8,51.9,9.6,194.1
2021-03-04,2.6,59,5.7,198.8
